日期,委托时间,品种,标的,交易类型,下单类型,成交数量,成交价,成交额,委托数量,委托价格,平仓盈亏,手续费,状态,最后更新时间
2025-09-24,14:12:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7447.6,1489520,1手,-,0,34.26,全部成交,2025-09-24 14:12:00
2025-09-24,14:55:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7467,-1493400,-1手,-,-3880,34.35,全部成交,2025-09-24 14:55:00
2025-09-25,09:48:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7461.2,1492240,1手,-,0,34.32,全部成交,2025-09-25 09:48:00
2025-09-25,10:15:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7475.6,-1495120,-1手,-,-2880,34.39,全部成交,2025-09-25 10:15:00
2025-09-25,11:02:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7457.8,1491560,1手,-,0,34.31,全部成交,2025-09-25 11:02:00
2025-09-25,13:42:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7455.8,-1491160,-1手,-,400,34.3,全部成交,2025-09-25 13:42:00
2025-09-25,14:43:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7451.8,1490360,1手,-,0,34.28,全部成交,2025-09-25 14:43:00
2025-09-25,14:55:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7449.8,-1489960,-1手,-,400,34.27,全部成交,2025-09-25 14:55:00
2025-09-26,09:31:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7411.4,1482280,1手,-,0,34.09,全部成交,2025-09-26 09:31:00
2025-09-26,10:28:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7415,-1483000,-1手,-,-720,34.11,全部成交,2025-09-26 10:28:00
2025-09-26,11:19:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7402,1480400,1手,-,0,34.05,全部成交,2025-09-26 11:19:00
2025-09-26,13:51:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7394.4,-1478880,-1手,-,1520,34.01,全部成交,2025-09-26 13:51:00
2025-09-26,13:55:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7381.2,1476240,1手,-,0,33.95,全部成交,2025-09-26 13:55:00
2025-09-26,14:48:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7377.2,-1475440,-1手,-,800,33.94,全部成交,2025-09-26 14:48:00
2025-09-29,09:31:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7364.8,1472960,1手,-,0,33.88,全部成交,2025-09-29 09:31:00
2025-09-29,09:33:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7370.8,-1474160,-1手,-,-1200,33.91,全部成交,2025-09-29 09:33:00
2025-09-29,09:41:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7335.8,1467160,1手,-,0,33.74,全部成交,2025-09-29 09:41:00
2025-09-29,09:51:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7365.2,-1473040,-1手,-,-5880,33.88,全部成交,2025-09-29 09:51:00
2025-09-29,09:56:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7342.8,1468560,1手,-,0,33.78,全部成交,2025-09-29 09:56:00
2025-09-29,10:01:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7367.2,-1473440,-1手,-,-4880,33.89,全部成交,2025-09-29 10:01:00
2025-09-29,11:13:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7410.8,1482160,1手,-,0,34.09,全部成交,2025-09-29 11:13:00
2025-09-29,13:49:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7440.2,-1488040,-1手,-,-5880,34.22,全部成交,2025-09-29 13:49:00
2025-09-29,14:13:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7449.8,1489960,1手,-,0,34.27,全部成交,2025-09-29 14:13:00
2025-09-29,14:55:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7481.8,-1496360,-1手,-,-6400,34.42,全部成交,2025-09-29 14:55:00
2025-09-30,10:27:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7522.2,1504440,1手,-,0,34.6,全部成交,2025-09-30 10:27:00
2025-09-30,10:57:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7541.2,-1508240,-1手,-,-3800,34.69,全部成交,2025-09-30 10:57:00
2025-09-30,13:09:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7533.6,1506720,1手,-,0,34.65,全部成交,2025-09-30 13:09:00
2025-09-30,14:19:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7561,-1512200,-1手,-,-5480,34.78,全部成交,2025-09-30 14:19:00
2025-10-09,09:54:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7582.8,1516560,1手,-,0,34.88,全部成交,2025-10-09 09:54:00
2025-10-09,10:13:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7627.2,-1525440,-1手,-,-8880,35.09,全部成交,2025-10-09 10:13:00
2025-10-09,13:19:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7622.2,1524440,1手,-,0,35.06,全部成交,2025-10-09 13:19:00
2025-10-09,14:07:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7640.4,-1528080,-1手,-,-3640,35.15,全部成交,2025-10-09 14:07:00
2025-10-09,14:23:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7613.6,1522720,1手,-,0,35.02,全部成交,2025-10-09 14:23:00
2025-10-09,14:55:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7614.4,-1522880,-1手,-,-160,35.03,全部成交,2025-10-09 14:55:00
2025-10-10,09:32:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7586.2,1517240,1手,-,0,34.9,全部成交,2025-10-10 09:32:00
2025-10-10,10:28:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7544.2,-1508840,-1手,-,8400,34.7,全部成交,2025-10-10 10:28:00
2025-10-10,11:05:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7544.2,1508840,1手,-,0,34.7,全部成交,2025-10-10 11:05:00
2025-10-10,13:58:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7547.4,-1509480,-1手,-,-640,34.72,全部成交,2025-10-10 13:58:00
2025-10-10,14:12:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7521,1504200,1手,-,0,34.6,全部成交,2025-10-10 14:12:00
2025-10-10,14:55:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7513.8,-1502760,-1手,-,1440,34.56,全部成交,2025-10-10 14:55:00
2025-10-13,09:32:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7326.2,1465240,1手,-,0,33.7,全部成交,2025-10-13 09:32:00
2025-10-13,09:50:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7438,-1487600,-1手,-,-22360,34.21,全部成交,2025-10-13 09:50:00
2025-10-13,10:05:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7402,1480400,1手,-,0,34.05,全部成交,2025-10-13 10:05:00
2025-10-13,10:22:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7426.8,-1485360,-1手,-,-4960,34.16,全部成交,2025-10-13 10:22:00
2025-10-13,11:03:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7426,1485200,1手,-,0,34.16,全部成交,2025-10-13 11:03:00
2025-10-13,13:21:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7399.8,-1479960,-1手,-,5240,34.04,全部成交,2025-10-13 13:21:00
2025-10-14,10:01:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7533.4,1506680,1手,-,0,34.65,全部成交,2025-10-14 10:01:00
2025-10-14,13:21:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7407.2,-1481440,-1手,-,25240,34.07,全部成交,2025-10-14 13:21:00
2025-10-14,13:41:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7372.8,1474560,1手,-,0,33.91,全部成交,2025-10-14 13:41:00
2025-10-14,14:33:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7364.2,-1472840,-1手,-,1720,33.88,全部成交,2025-10-14 14:33:00
2025-10-14,14:38:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7317.4,1463480,1手,-,0,33.66,全部成交,2025-10-14 14:38:00
2025-10-14,14:55:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7337.6,-1467520,-1手,-,-4040,33.75,全部成交,2025-10-14 14:55:00
2025-10-15,09:35:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7355.6,1471120,1手,-,0,33.84,全部成交,2025-10-15 09:35:00
2025-10-15,09:45:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7377.6,-1475520,-1手,-,-4400,33.94,全部成交,2025-10-15 09:45:00
2025-10-15,10:33:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7407.4,1481480,1手,-,0,34.07,全部成交,2025-10-15 10:33:00
2025-10-15,11:27:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7390.4,-1478080,-1手,-,3400,34,全部成交,2025-10-15 11:27:00
2025-10-16,09:32:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7429.6,1485920,1手,-,0,34.18,全部成交,2025-10-16 09:32:00
2025-10-16,10:00:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7431.4,-1486280,-1手,-,-360,34.18,全部成交,2025-10-16 10:00:00
2025-10-16,10:30:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7422.8,1484560,1手,-,0,34.14,全部成交,2025-10-16 10:30:00
2025-10-16,10:57:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7441.6,-1488320,-1手,-,-3760,34.23,全部成交,2025-10-16 10:57:00
2025-10-16,11:22:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7432.2,1486440,1手,-,0,34.19,全部成交,2025-10-16 11:22:00
2025-10-16,13:57:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7395.2,-1479040,-1手,-,7400,34.02,全部成交,2025-10-16 13:57:00
2025-10-16,14:39:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7384.6,1476920,1手,-,0,33.97,全部成交,2025-10-16 14:39:00
2025-10-16,14:55:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7405.6,-1481120,-1手,-,-4200,34.07,全部成交,2025-10-16 14:55:00
2025-10-17,09:42:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7251,1450200,1手,-,0,33.35,全部成交,2025-10-17 09:42:00
2025-10-17,10:29:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7193.6,-1438720,-1手,-,11480,33.09,全部成交,2025-10-17 10:29:00
2025-10-17,11:02:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7164.4,1432880,1手,-,0,32.96,全部成交,2025-10-17 11:02:00
2025-10-17,13:32:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7140.2,-1428040,-1手,-,4840,32.84,全部成交,2025-10-17 13:32:00
2025-10-17,13:46:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7122.6,1424520,1手,-,0,32.76,全部成交,2025-10-17 13:46:00
2025-10-17,14:08:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7122.4,-1424480,-1手,-,40,32.76,全部成交,2025-10-17 14:08:00
2025-10-17,14:12:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7107.4,1421480,1手,-,0,32.69,全部成交,2025-10-17 14:12:00
2025-10-17,14:55:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7104.8,-1420960,-1手,-,520,32.68,全部成交,2025-10-17 14:55:00
2025-10-20,10:17:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7191.8,1438360,1手,-,0,33.08,全部成交,2025-10-20 10:17:00
2025-10-20,11:22:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7181,-1436200,-1手,-,2160,33.03,全部成交,2025-10-20 11:22:00
2025-10-20,13:09:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7152,1430400,1手,-,0,32.9,全部成交,2025-10-20 13:09:00
2025-10-20,14:43:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7142.4,-1428480,-1手,-,1920,32.86,全部成交,2025-10-20 14:43:00
2025-10-21,13:52:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7265.6,1453120,1手,-,0,33.42,全部成交,2025-10-21 13:52:00
2025-10-21,14:07:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7286.8,-1457360,-1手,-,-4240,33.52,全部成交,2025-10-21 14:07:00
2025-10-22,09:32:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7232.4,1446480,1手,-,0,33.27,全部成交,2025-10-22 09:32:00
2025-10-22,10:00:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7227,-1445400,-1手,-,1080,33.24,全部成交,2025-10-22 10:00:00
2025-10-22,10:42:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7252.6,1450520,1手,-,0,33.36,全部成交,2025-10-22 10:42:00
2025-10-22,13:23:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7249.8,-1449960,-1手,-,560,33.35,全部成交,2025-10-22 13:23:00
2025-10-22,13:46:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7242,1448400,1手,-,0,33.31,全部成交,2025-10-22 13:46:00
2025-10-22,14:55:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7240,-1448000,-1手,-,400,33.3,全部成交,2025-10-22 14:55:00
2025-10-23,09:32:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7203.2,1440640,1手,-,0,33.13,全部成交,2025-10-23 09:32:00
2025-10-23,10:18:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7121,-1424200,-1手,-,16440,32.76,全部成交,2025-10-23 10:18:00
2025-10-23,10:56:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7114.2,1422840,1手,-,0,32.73,全部成交,2025-10-23 10:56:00
2025-10-23,11:19:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7120.2,-1424040,-1手,-,-1200,32.75,全部成交,2025-10-23 11:19:00
2025-10-23,13:38:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7116,1423200,1手,-,0,32.73,全部成交,2025-10-23 13:38:00
2025-10-23,14:02:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7128.2,-1425640,-1手,-,-2440,32.79,全部成交,2025-10-23 14:02:00
2025-10-24,10:32:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7291,1458200,1手,-,0,33.54,全部成交,2025-10-24 10:32:00
2025-10-24,10:58:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7300,-1460000,-1手,-,-1800,33.58,全部成交,2025-10-24 10:58:00
2025-10-24,13:34:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7319.8,1463960,1手,-,0,33.67,全部成交,2025-10-24 13:34:00
2025-10-24,14:33:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7333.2,-1466640,-1手,-,-2680,33.73,全部成交,2025-10-24 14:33:00
2025-10-27,10:01:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7415,1483000,1手,-,0,34.11,全部成交,2025-10-27 10:01:00
2025-10-27,11:07:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7407,-1481400,-1手,-,1600,34.07,全部成交,2025-10-27 11:07:00
2025-10-27,13:56:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7399.8,1479960,1手,-,0,34.04,全部成交,2025-10-27 13:56:00
2025-10-27,14:22:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7416.8,-1483360,-1手,-,-3400,34.12,全部成交,2025-10-27 14:22:00
2025-10-28,09:32:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7400.2,1480040,1手,-,0,34.04,全部成交,2025-10-28 09:32:00
2025-10-28,09:58:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7432.2,-1486440,-1手,-,-6400,34.19,全部成交,2025-10-28 09:58:00
2025-10-28,10:24:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7428,1485600,1手,-,0,34.17,全部成交,2025-10-28 10:24:00
2025-10-28,11:03:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7453.2,-1490640,-1手,-,-5040,34.28,全部成交,2025-10-28 11:03:00
2025-10-28,13:07:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7451,1490200,1手,-,0,34.27,全部成交,2025-10-28 13:07:00
2025-10-28,13:55:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7428,-1485600,-1手,-,4600,34.17,全部成交,2025-10-28 13:55:00
2025-10-29,10:12:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7423.2,1484640,1手,-,0,34.15,全部成交,2025-10-29 10:12:00
2025-10-29,10:47:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7448.4,-1489680,-1手,-,-5040,34.26,全部成交,2025-10-29 10:47:00
2025-10-29,14:02:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7468.2,1493640,1手,-,0,34.35,全部成交,2025-10-29 14:02:00
2025-10-29,14:10:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7492.4,-1498480,-1手,-,-4840,34.47,全部成交,2025-10-29 14:10:00
2025-10-30,09:32:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7491.8,1498360,1手,-,0,34.46,全部成交,2025-10-30 09:32:00
2025-10-30,10:16:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7463.4,-1492680,-1手,-,5680,34.33,全部成交,2025-10-30 10:16:00
2025-10-30,13:02:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7451.8,1490360,1手,-,0,34.28,全部成交,2025-10-30 13:02:00
2025-10-30,13:28:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7452.4,-1490480,-1手,-,-120,34.28,全部成交,2025-10-30 13:28:00
2025-10-30,14:07:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7453.4,1490680,1手,-,0,34.29,全部成交,2025-10-30 14:07:00
2025-10-30,14:55:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7429,-1485800,-1手,-,4880,34.17,全部成交,2025-10-30 14:55:00
2025-10-31,09:31:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7449.6,1489920,1手,-,0,34.27,全部成交,2025-10-31 09:31:00
2025-10-31,09:37:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7459.4,-1491880,-1手,-,-1960,34.31,全部成交,2025-10-31 09:37:00
2025-10-31,10:30:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7505.6,1501120,1手,-,0,34.53,全部成交,2025-10-31 10:30:00
2025-10-31,13:36:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7477.4,-1495480,-1手,-,5640,34.4,全部成交,2025-10-31 13:36:00
2025-10-31,13:48:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7455.8,1491160,1手,-,0,34.3,全部成交,2025-10-31 13:48:00
2025-10-31,14:06:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7476.2,-1495240,-1手,-,-4080,34.39,全部成交,2025-10-31 14:06:00
2025-10-31,14:37:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7468.4,1493680,1手,-,0,34.35,全部成交,2025-10-31 14:37:00
2025-10-31,14:55:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7449.2,-1489840,-1手,-,3840,34.27,全部成交,2025-10-31 14:55:00
2025-11-03,09:32:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7428.4,1485680,1手,-,0,34.17,全部成交,2025-11-03 09:32:00
2025-11-03,10:50:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7384.4,-1476880,-1手,-,8800,33.97,全部成交,2025-11-03 10:50:00
2025-11-03,11:17:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7368.6,1473720,1手,-,0,33.9,全部成交,2025-11-03 11:17:00
2025-11-03,13:05:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7408.6,-1481720,-1手,-,-8000,34.08,全部成交,2025-11-03 13:05:00
2025-11-03,14:26:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7471.8,1494360,1手,-,0,34.37,全部成交,2025-11-03 14:26:00
2025-11-03,14:55:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7475.8,-1495160,-1手,-,-800,34.39,全部成交,2025-11-03 14:55:00
2025-11-04,09:32:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7447.4,1489480,1手,-,0,34.26,全部成交,2025-11-04 09:32:00
2025-11-04,11:14:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7381.2,-1476240,-1手,-,13240,33.95,全部成交,2025-11-04 11:14:00
2025-11-04,11:28:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7365.8,1473160,1手,-,0,33.88,全部成交,2025-11-04 11:28:00
2025-11-04,14:43:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7345.2,-1469040,-1手,-,4120,33.79,全部成交,2025-11-04 14:43:00
2025-11-05,09:32:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7304.2,1460840,1手,-,0,33.6,全部成交,2025-11-05 09:32:00
2025-11-05,09:59:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7347.4,-1469480,-1手,-,-8640,33.8,全部成交,2025-11-05 09:59:00
2025-11-05,10:04:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7310.4,1462080,1手,-,0,33.63,全部成交,2025-11-05 10:04:00
2025-11-05,11:06:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7327.2,-1465440,-1手,-,-3360,33.71,全部成交,2025-11-05 11:06:00
2025-11-05,14:51:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7401.8,1480360,1手,-,0,34.05,全部成交,2025-11-05 14:51:00
2025-11-05,14:55:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7391.8,-1478360,-1手,-,2000,34,全部成交,2025-11-05 14:55:00
2025-11-06,09:31:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7419,1483800,1手,-,0,34.13,全部成交,2025-11-06 09:31:00
2025-11-06,09:32:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7432.4,-1486480,-1手,-,-2680,34.19,全部成交,2025-11-06 09:32:00
2025-11-06,09:59:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7403.6,1480720,1手,-,0,34.06,全部成交,2025-11-06 09:59:00
2025-11-06,10:11:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7415.2,-1483040,-1手,-,-2320,34.11,全部成交,2025-11-06 10:11:00
2025-11-07,09:32:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7461.2,1492240,1手,-,0,34.32,全部成交,2025-11-07 09:32:00
2025-11-07,10:02:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7467,-1493400,-1手,-,-1160,34.35,全部成交,2025-11-07 10:02:00
2025-11-07,11:24:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7485.6,1497120,1手,-,0,34.43,全部成交,2025-11-07 11:24:00
2025-11-07,13:10:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7505.8,-1501160,-1手,-,-4040,34.53,全部成交,2025-11-07 13:10:00
2025-11-07,13:47:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7495.8,1499160,1手,-,0,34.48,全部成交,2025-11-07 13:47:00
2025-11-07,14:22:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7497.8,-1499560,-1手,-,-400,34.49,全部成交,2025-11-07 14:22:00
2025-11-10,10:01:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7484,1496800,1手,-,0,34.43,全部成交,2025-11-10 10:01:00
2025-11-10,10:26:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7490.2,-1498040,-1手,-,-1240,34.45,全部成交,2025-11-10 10:26:00
2025-11-10,10:43:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7470.6,1494120,1手,-,0,34.36,全部成交,2025-11-10 10:43:00
2025-11-10,13:05:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7484.8,-1496960,-1手,-,-2840,34.43,全部成交,2025-11-10 13:05:00
2025-11-10,13:47:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7474.8,1494960,1手,-,0,34.38,全部成交,2025-11-10 13:47:00
2025-11-10,14:15:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7487.6,-1497520,-1手,-,-2560,34.44,全部成交,2025-11-10 14:15:00
2025-11-11,10:27:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7524.4,1504880,1手,-,0,34.61,全部成交,2025-11-11 10:27:00
2025-11-11,13:52:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7484,-1496800,-1手,-,8080,34.43,全部成交,2025-11-11 13:52:00
2025-11-11,14:44:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7481.4,1496280,1手,-,0,34.41,全部成交,2025-11-11 14:44:00
2025-11-11,14:55:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7481.6,-1496320,-1手,-,-40,34.42,全部成交,2025-11-11 14:55:00
2025-11-12,09:32:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7442.2,1488440,1手,-,0,34.23,全部成交,2025-11-12 09:32:00
2025-11-12,09:58:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7452.6,-1490520,-1手,-,-2080,34.28,全部成交,2025-11-12 09:58:00
2025-11-12,10:30:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7461.4,1492280,1手,-,0,34.32,全部成交,2025-11-12 10:30:00
2025-11-12,13:34:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7411.4,-1482280,-1手,-,10000,34.09,全部成交,2025-11-12 13:34:00
2025-11-13,09:32:00,金融期货,中证1000指数(IM2511.CCFX),开空,市价单,1手,7438.4,1487680,1手,-,0,34.22,全部成交,2025-11-13 09:32:00
2025-11-13,09:38:00,金融期货,中证1000指数(IM2511.CCFX),平空,市价单,-1手,7471.2,-1494240,-1手,-,-6560,34.37,全部成交,2025-11-13 09:38:00
